,X,collisions
86,86,"[0.034683611331744774, 0.03498542274052478, 0.011393746687864335, 0.0, 0.06940397350993377, 0.011381683430386447, 0.08083752981712165, 0.04634533898305085, 0.023311258278145695, 0.08132450331125828, 0.034966887417218546, 0.022829838067427662, 0.034957627118644065, 0.011671087533156498, 0.046394485683987276, 0.03498542274052478, 0.04664723032069971, 0.0, 0.023083045900769435, 0.011658717541070483]"
87,87,"[0.011527377521613832, 0.011274252753015208, 0.03430217334380728, 0.04585953878406709, 0.03456402199528672, 0.05763688760806916, 0.05737490175530521, 0.05734485467399843, 0.011545526108632905, 0.011536444677503933, 0.0346002621231979, 0.0345821325648415, 0.04607329842931937, 0.03429319371727749, 0.04607329842931937, 0.04590766002098636, 0.03456402199528672, 0.0573148390473698, 0.046049188906331764, 0.05714285714285714]"
88,88,"[0.03393782383419689, 0.02251552795031056, 0.0111427831044312, 0.011404872991187144, 0.04556044524980585, 0.03341968911917098, 0.011413748378728923, 0.05702436495593572, 0.03371369294605809, 0.045112781954887216, 0.05723905723905724, 0.034170333937354386, 0.04556044524980585, 0.022780222624902924, 0.022768434670116428, 0.011134127395132056, 0.06802897051215727, 0.03417918177110305, 0.022533022533022532, 0.022544700699663123]"
89,89,"[0.03354673495518566, 0.03381147540983607, 0.04486029223276083, 0.0, 0.02255831837990259, 0.02251215144538245, 0.07861715749039692, 0.04504735090862554, 0.02226202661207779, 0.011267605633802818, 0.04481434058898848, 0.022540983606557378, 0.05605323777834656, 0.044802867383512544, 0.033785513181469155, 0.011014344262295082, 0.04479140005119017, 0.03380281690140845, 0.03380281690140845, 0.011264720942140297]"
90,90,"[0.04430379746835443, 0.05547112462006079, 0.044072948328267476, 0.022318031955363936, 0.011142061281337047, 0.044579533941236066, 0.044128835911742326, 0.011144883485309016, 0.022295414238662273, 0.03316455696202532, 0.07766497461928934, 0.021844043688087376, 0.033114256825075836, 0.022284122562674095, 0.0, 0.03320659062103929, 0.04408411451735495, 0.04437119675456389, 0.011136421159200202, 0.04437119675456389]"
91,91,"[0.06606606606606606, 0.05481852315394243, 0.0876533934385174, 0.07671095512659815, 0.02205513784461153, 0.03281563126252505, 0.022049611626158858, 0.022044088176352707, 0.032799198798197295, 0.05511022044088176, 0.03277458093570178, 0.010774242044600351, 0.043859649122807015, 0.022016512384288218, 0.0, 0.022049611626158858, 0.03284031085485084, 0.022027534418022528, 0.022066198595787363, 0.011024805813079429]"
92,92,"[0.01090458488228005, 0.04314406149268535, 0.032729977684106126, 0.032457879088206146, 0.0322180916976456, 0.010907288051561725, 0.03247397124442241, 0.010877626699629172, 0.0326975476839237, 0.054549962806843544, 0.02155599603567889, 0.021561338289962824, 0.03272186415468518, 0.02181457610312345, 0.032729977684106126, 0.05420792079207921, 0.021545319465081723, 0.05420792079207921, 0.04318689501116903, 0.032441802872709265]"
93,93,"[0.01078167115902965, 0.0432113920942794, 0.0320921117099461, 0.032313341493268054, 0.03233708966193043, 0.05365017148456639, 0.010763209393346379, 0.02157920549288867, 0.05318627450980392, 0.010779029887310143, 0.042688910696761534, 0.03235294117647059, 0.032313341493268054, 0.0752635449865163, 0.0537027954879843, 0.021568627450980392, 0.04288164665523156, 0.0537027954879843, 0.010776389909380358, 0.03236087276293209]"
94,94,"[0.03197674418604651, 0.0, 0.042645989823116064, 0.053232863393291203, 0.031961259079903145, 0.02134368178510793, 0.032015522677661896, 0.021307506053268765, 0.04262533301041414, 0.03178068898592916, 0.03176527643064985, 0.010674429888403688, 0.04261501210653753, 0.010664081434803683, 0.042666666666666665, 0.021096023278370513, 0.02109090909090909, 0.05292546734644331, 0.031992244304411055, 0.031984492367337046]"
95,95,"[0.04220623501199041, 0.0, 0.021108179419525065, 0.031654676258992806, 0.04194630872483222, 0.06306954436450839, 0.010306807286673058, 0.031654676258992806, 0.020888355342136854, 0.03167746580273578, 0.03167746580273578, 0.02089337175792507, 0.021118310535157187, 0.05231581473482121, 0.020873320537428023, 0.0, 0.01056168987037926, 0.0316622691292876, 0.03170028818443804, 0.021138601969733366]"
96,96,"[0.0208827717133365, 0.020872865275142316, 0.031123782371109528, 0.05203136136849608, 0.062411010915994304, 0.01043890865954923, 0.04154795821462488, 0.05148279952550415, 0.03084223013048636, 0.03109423213861856, 0.04127134724857685, 0.030864197530864196, 0.051330798479087454, 0.031346473521728806, 0.05160523186682521, 0.052231718898385564, 0.04107312440645774, 0.07242935169793398, 0.0, 0.04150853889943074]"
97,97,"[0.010333489901362142, 0.041353383458646614, 0.05146886016451234, 0.061971830985915494, 0.030830783713815015, 0.030993190889880253, 0.030971374941342094, 0.05148095909732017, 0.020671834625323, 0.040921919096895576, 0.04096045197740113, 0.06183870209264049, 0.0103359173126615, 0.040638947615691805, 0.020460959548447788, 0.020432127759511507, 0.020681551116333723, 0.020681551116333723, 0.040619863817797607, 0.031022326674500587]"
98,98,"[0.010002326122354036, 0.029815979501514094, 0.05116279069767442, 0.02026082906380997, 0.06110594795539034, 0.05063879210220674, 0.030690537084398978, 0.030422666047375754, 0.040968342644320296, 0.030436802973977696, 0.020218452242621428, 0.04070714119562689, 0.05066232860794794, 0.05115089514066496, 0.050930232558139533, 0.09122643704910402, 0.010230179028132993, 0.03047929269427641, 0.03024662633783155, 0.03023959060246569]"
99,99,"[0.040257648953301126, 0.040487692661605706, 0.03985256853259617, 0.02026715799170889, 0.07068846419525673, 0.010128913443830571, 0.04007369875633349, 0.009900990099009901, 0.030372756557754257, 0.0202718267680258, 0.02026715799170889, 0.030135725787899702, 0.03012186709588411, 0.030177378484220224, 0.020078467574428802, 0.030393737048123416, 0.020253164556962026, 0.010126582278481013, 0.0304077401520387, 0.0202718267680258]"
100,100,"[0.030068337129840545, 0.04012767897856817, 0.04989747095010253, 0.0, 0.03965360072926162, 0.029867761057911536, 0.03008889901983132, 0.03008889901983132, 0.04978305549212149, 0.04985203733211928, 0.08926940639269407, 0.0501481650330522, 0.039854247324071966, 0.03970789593792789, 0.04012767897856817, 0.019853947968963944, 0.050011418131993605, 0.04012767897856817, 0.04996577686516085, 0.029895025102692836]"
101,101,"[0.029557761732851986, 0.029351998193723187, 0.029557761732851986, 0.039503386004514675, 0.029769959404600813, 0.03969327920613441, 0.039313149570718485, 0.04875846501128668, 0.049435665914221216, 0.01964769647696477, 0.029743127534925643, 0.009708737864077669, 0.029783393501805054, 0.059367945823927765, 0.0198242847488173, 0.03953908721192951, 0.039485559566787, 0.03969327920613441, 0.019851116625310174, 0.03956590549400859]"
102,102,"[0.029484029484029485, 0.03930326038410004, 0.029477445288075034, 0.03907122125474436, 0.01943265579629216, 0.0, 0.039158648467218615, 0.029490616621983913, 0.019217877094972066, 0.029490616621983913, 0.039088675452311816, 0.04898233057481548, 0.03933839964237819, 0.04854586129753915, 0.009836798569192935, 0.03870246085011186, 0.0390625, 0.01965163019205002, 0.019642857142857142, 0.029457710332515062]"
103,103,"[0.0, 0.03874252822669914, 0.0289758902897589, 0.038903625110521665, 0.04826212087668807, 0.04848350675226921, 0.038895027624309395, 0.07695709862892526, 0.06787530400176874, 0.009732360097323601, 0.0583683395976122, 0.0289758902897589, 0.028748341441839895, 0.00974313551815766, 0.01947333480858597, 0.058172970581729704, 0.0584070796460177, 0.019277642366496785, 0.02900154970112907, 0.0291841697988061]"
104,104,"[0.01927710843373494, 0.01906222611744084, 0.04799474030243261, 0.0672213707028684, 0.028496273564226217, 0.02890932982917214, 0.01928555774709621, 0.038360368259535295, 0.03859649122807018, 0.047577285682964265, 0.057236842105263155, 0.06726555652936021, 0.05740578439964943, 0.038545773105562856, 0.05780599956207576, 0.009644892590968873, 0.0381328073635766, 0.0287091825553364, 0.038360368259535295, 0.04808959156785244]"
105,105,"[0.03775222390974181, 0.03819444444444445, 0.03780964797913951, 0.019097222222222224, 0.009548611111111112, 0.02841648590021692, 0.009542398612014747, 0.04768097095795405, 0.01910136748426308, 0.06652173913043478, 0.03778501628664495, 0.057000433463372344, 0.019126276896326885, 0.03819444444444445, 0.037793223284100785, 0.018892508143322474, 0.028620988725065046, 0.02863340563991323, 0.06659436008676789, 0.00955068374213154]"
106,106,"[0.00946643717728055, 0.0378494623655914, 0.04710690471069047, 0.06596476149548776, 0.05652267354395014, 0.028399311531841654, 0.028141783029001072, 0.06600731025585896, 0.037435456110154905, 0.06572164948453608, 0.05631986242476354, 0.04690189328743546, 0.05592600559260056, 0.03781693167168027, 0.046841426729694886, 0.028374892519346516, 0.037244348762109795, 0.028417653390742734, 0.02835660580021482, 0.047086648032681144]"
107,107,"[0.02768313458262351, 0.028085106382978724, 0.04660566077888913, 0.056218057921635436, 0.027896081771720614, 0.03730547857599659, 0.03747870528109029, 0.03743088047639302, 0.03728163613123136, 0.018561979944527417, 0.03706070287539936, 0.07443850267379679, 0.009369676320272573, 0.06562966119752824, 0.018739352640545145, 0.03726575809199319, 0.009369676320272573, 0.009359710699851096, 0.04666524611122949, 0.03722612210168049]"
108,108,"[0.05532094594594594, 0.0371857173040355, 0.05548523206751055, 0.027877507919746566, 0.06472081218274112, 0.02741459299873471, 0.05548523206751055, 0.036739864864864864, 0.03720143732826041, 0.009284659210803967, 0.02761382799325464, 0.027608008429926237, 0.06455696202531645, 0.046202531645569624, 0.046374367622259695, 0.0369666244190959, 0.009280742459396751, 0.02787162162162162, 0.07387083157450401, 0.0552393000210837]"
109,109,"[0.05463680133975298, 0.02762662201758058, 0.00921080175842579, 0.07295150501672241, 0.01839464882943144, 0.054997908824759516, 0.05481171548117155, 0.04560669456066946, 0.054697286012526096, 0.04515994145933515, 0.04600585529067336, 0.07338490487141962, 0.027586206896551724, 0.03659556670849017, 0.046044370029300966, 0.027400125496758, 0.09176421404682274, 0.009203095586697343, 0.07319113341698034, 0.027179594396822077]"
110,110,"[0.054070851460534496, 0.054473902236951116, 0.054138145612943375, 0.01823078516677025, 0.018012422360248446, 0.09066390041493776, 0.03642384105960265, 0.054311774461028195, 0.01824590503835787, 0.04559585492227979, 0.0269485903814262, 0.027178423236514523, 0.018215690333264336, 0.045190713101160865, 0.02732919254658385, 0.018019884009942005, 0.08143389970990468, 0.0273688575575368, 0.05453037528509227, 0.05425553944916132]"
111,111,"[0.044708777686628384, 0.04497843499691929, 0.009029345372460496, 0.03594167180119121, 0.017666392769104356, 0.035919540229885055, 0.009029345372460496, 0.036132211044959964, 0.0, 0.02708803611738149, 0.035919540229885055, 0.018069815195071868, 0.03596383066173448, 0.027093596059113302, 0.027127003699136867, 0.026899383983572896, 0.054026294165981925, 0.04513746409519902, 0.06266694062050544, 0.03588271478367849]"
112,112,"[0.0266422615415904, 0.06263982102908278, 0.02665852665852666, 0.008754071661237785, 0.026845637583892617, 0.05330620549338759, 0.026862026862026864, 0.026856561546286878, 0.07126858073712075, 0.0266422615415904, 0.05368035786905246, 0.04478827361563518, 0.026503567787971458, 0.06186406186406186, 0.05323039414872003, 0.044354018311291966, 0.02687296416938111, 0.06258890469416785, 0.02665852665852666, 0.0]"
113,113,"[0.00886739218057235, 0.04435483870967742, 0.0, 0.01775267298769417, 0.03547671840354767, 0.03491422805247225, 0.05303488606573906, 0.03528225806451613, 0.026411290322580647, 0.05319363288333669, 0.03544813695871098, 0.07092484384444893, 0.03530361105507363, 0.05299214184968769, 0.052843888664784185, 0.03528225806451613, 0.03508064516129032, 0.061907642669893126, 0.04434589800443459, 0.04436378302077032]"
114,114,"[0.0349860055977609, 0.06156306216270238, 0.017603520704140826, 0.04341736694677871, 0.017393042782886847, 0.04358256697321072, 0.06148931922539429, 0.02638416949830102, 0.03480696139227846, 0.07017193122750899, 0.026368357970435477, 0.05233719536556133, 0.03496503496503497, 0.04394726328405913, 0.04396482813749001, 0.0086, 0.04359128174365127, 0.052179128348660536, 0.052578968412634944, 0.06116330201878872]"
115,115,"[0.08698236576183871, 0.03489986119373389, 0.017244796828543112, 0.034858387799564274, 0.03489986119373389, 0.06064209274673008, 0.026143790849673203, 0.06087646242316082, 0.03467406380027739, 0.026133438922985548, 0.008724965298433472, 0.052246190381951316, 0.017449930596866944, 0.04284864114263043, 0.06043193976619774, 0.05172413793103448, 0.025992063492063493, 0.03486529318541997, 0.052318668252080855, 0.025747672806496334]"
116,116,"[0.0516496465043205, 0.05154436356482392, 0.01728201099764336, 0.008446277745040268, 0.042983316977428854, 0.03455723542116631, 0.025721578637345376, 0.02593320235756385, 0.04287118977384464, 0.034225019669551535, 0.025963808025177025, 0.03459799488893257, 0.03437438617167551, 0.06032619375122814, 0.03417796110783736, 0.04301708898055392, 0.03435414212799372, 0.03437438617167551, 0.043025540275049116, 0.04287962234461054]"
117,117,"[0.051092043681747266, 0.04287663223543169, 0.0340599455040872, 0.05964912280701754, 0.05943102104442712, 0.05071191730056563, 0.03428126217374367, 0.05120716510903427, 0.016939252336448597, 0.017167381974248927, 0.025496302063059556, 0.008561977038334306, 0.051361867704280154, 0.04263188631496983, 0.02571595558153127, 0.008373904576436221, 0.025496302063059556, 0.017143970387687512, 0.016939252336448597, 0.05107212475633528]"
118,118,"[0.05057915057915058, 0.05100463678516229, 0.050831078469269424, 0.05115830115830116, 0.05065738592420727, 0.07604709515537542, 0.03394406943105111, 0.033950617283950615, 0.06790123456790123, 0.06763285024154589, 0.0, 0.01681809394935241, 0.008492569002123142, 0.041899980691253134, 0.016991697238849197, 0.050588916779301024, 0.016985138004246284, 0.050955414012738856, 0.05076240108087242, 0.03380336101989569]"
119,119,"[0.058710667689946275, 0.10059398352174746, 0.0501627417193184, 0.03366488140780413, 0.05035420256557534, 0.04977982002680452, 0.008247027234369007, 0.01687116564417178, 0.033320566832631175, 0.04181051016494054, 0.0168550086190385, 0.05058440314236444, 0.016663474430185787, 0.016838882510524303, 0.03329506314580941, 0.03372939823687236, 0.025297048677654272, 0.04211332312404288, 0.050373491668262785, 0.05892481346852879]"
120,120,"[0.049753133308013675, 0.03323836657169991, 0.08317508545385492, 0.0911854103343465, 0.03343465045592705, 0.05828745016138219, 0.0666034155597723, 0.05826532548870753, 0.057951738552156566, 0.04161124833745013, 0.03305471124620061, 0.016150484514535435, 0.008160941355095843, 0.024876566654006838, 0.033402922755741124, 0.033460076045627375, 0.0417219798975915, 0.06662870159453303, 0.02507598784194529, 0.03361184960121534]"
121,121,"[0.04945468221135765, 0.04141566265060241, 0.03314500941619586, 0.04969879518072289, 0.033113828786453435, 0.0660892487290529, 0.03313253012048193, 0.0248728094968909, 0.041258477769404674, 0.040535444947209655, 0.04955718861880535, 0.04146249528835281, 0.0248728094968909, 0.03261689291101056, 0.016371847948814452, 0.03292568203198495, 0.04087398756828028, 0.07452013549115544, 0.049754994346023367, 0.04933157597439277]"
122,122,"[0.057308194885196936, 0.024686740228165326, 0.04075528136100206, 0.05755933470379369, 0.04929971988795518, 0.0491588785046729, 0.04088109016240433, 0.024672897196261683, 0.048598130841121495, 0.02464985994397759, 0.02411665731912507, 0.04894451709321876, 0.04105243515581265, 0.016246498599439777, 0.024672897196261683, 0.05734030631303698, 0.040957546287637925, 0.05735101812067999, 0.032866479925303456, 0.05754857997010463]"
123,123,"[0.0324254215304799, 0.06448026681489717, 0.040672952486596414, 0.0324134098907205, 0.04074828671976292, 0.04036289576004443, 0.04070305272895467, 0.064826819781441, 0.05669816564758199, 0.0487307763572355, 0.06498796519163118, 0.04845896769402154, 0.03259259259259259, 0.04873980726464047, 0.008148148148148147, 0.03222819040563067, 0.03191094619666048, 0.048794063079777364, 0.007976256724169913, 0.032407407407407406]"
124,124,"[0.024080882352941178, 0.0483544769259055, 0.07243978672550101, 0.06452205882352942, 0.06437373551590951, 0.04027215888194189, 0.032358889501746646, 0.024242424242424242, 0.056544887093813105, 0.048152913067450835, 0.04844036697247706, 0.03232916972814107, 0.04814406468210217, 0.06378676470588235, 0.05640271908873783, 0.032317297098788104, 0.04838116261957322, 0.04030922142462728, 0.06416620702334988, 0.05608679661640309]"
125,125,"[0.08799417015849882, 0.02404809619238477, 0.08009487319832147, 0.05593004190198579, 0.04746257758305951, 0.04792274052478134, 0.06406278517977733, 0.03138113482941069, 0.02393131165509682, 0.03206997084548105, 0.039948923750456035, 0.04008016032064128, 0.056021897810218976, 0.04792274052478134, 0.03155782561109084, 0.03943044906900329, 0.03991252050300711, 0.05577834487787094, 0.08786000729128692, 0.03971579522681727]"
126,126,"[0.03962366564139678, 0.0, 0.06331403762662807, 0.0396093326098752, 0.023659021130576125, 0.04737793851717902, 0.03180339718106252, 0.055565610859728505, 0.03984785364970114, 0.04737793851717902, 0.03946415640839971, 0.01609985528219971, 0.015918958031837915, 0.031266943791794684, 0.047575976845151954, 0.04755017175917556, 0.03180914512922465, 0.06295224312590449, 0.06333695258776692, 0.02387411828540423]"
127,127,"[0.07061994609164421, 0.023668639053254437, 0.023681377825618945, 0.038965702998743044, 0.0316035194828515, 0.0077171572146446515, 0.047132616487455196, 0.05477729885057471, 0.02349775784753363, 0.06264584455214503, 0.0617816091954023, 0.07035175879396985, 0.04744787922358016, 0.04699551569506726, 0.039461883408071746, 0.04721723518850988, 0.04714951595553962, 0.05476746274016879, 0.015793251974156496, 0.03934602946460654]"
128,128,"[0.062321937321937325, 0.05466524216524216, 0.02351683591662213, 0.023500089015488695, 0.05464578141687433, 0.07755393118202888, 0.031166518254674976, 0.06233303650934995, 0.04683048433048433, 0.023470839260312945, 0.054655510058750224, 0.039159843360626556, 0.03127776790474498, 0.03113879003558719, 0.031305585200996085, 0.04668567355666429, 0.05440967283072546, 0.039016568679850344, 0.031305585200996085, 0.023326210826210825]"
129,129,"[0.07685512367491167, 0.06166077738515901, 0.06166077738515901, 0.02314896624845379, 0.05371973846969429, 0.015547703180212015, 0.038509097332626745, 0.03884180790960452, 0.06976333451077357, 0.05413055015036264, 0.038536326674916035, 0.015525758645024701, 0.046113074204946994, 0.03884180790960452, 0.054044507241257506, 0.03089689265536723, 0.0311284046692607, 0.05439773931472978, 0.0388486667843899, 0.015528498323628022]"
130,130,"[0.053968810233047136, 0.0694127957931639, 0.015438596491228071, 0.0610633444463941, 0.030823117338003504, 0.04628330995792426, 0.02314165497896213, 0.03069636905805999, 0.03067484662576687, 0.053765323992994746, 0.015419660066584896, 0.06873575311239698, 0.03856266432953549, 0.04611607925653165, 0.05399719495091164, 0.02279901788846019, 0.030467518823323412, 0.030504908835904627, 0.022958289519803714, 0.03858972110156113]"
131,131,"[0.09101983988861817, 0.045747086449817356, 0.038294168842471714, 0.04576300678614929, 0.015309672929714684, 0.02277864719179273, 0.05323590814196242, 0.03793943612948138, 0.02294853963838665, 0.06885758998435054, 0.07622694048033414, 0.01512254475925604, 0.045715278984877455, 0.037972478662253964, 0.06868370718135976, 0.053226648112715255, 0.05319888734353268, 0.015315001740341106, 0.05354659248956885, 0.060695652173913046]"
132,132,"[0.04536046912728527, 0.03800967519004837, 0.04527388975289442, 0.02247579529737206, 0.05282237182806836, 0.052658839779005526, 0.030041436464088397, 0.03003625064733299, 0.053013296494560526, 0.060438611638749785, 0.05315843976527442, 0.060783975133828355, 0.05264974969791127, 0.02282552308490403, 0.05304077401520387, 0.05278592375366569, 0.0683583635422061, 0.045548654244306416, 0.06807187284035937, 0.0452426178552927]"
133,133,"[0.06027397260273973, 0.07523564695801199, 0.022450728363324766, 0.03733516013015927, 0.04507283633247643, 0.03765189115180558, 0.06721536351165981, 0.09770311964346932, 0.04519774011299435, 0.05248713550600343, 0.052415210688591986, 0.04490145672664953, 0.03770997600274254, 0.04457397565575176, 0.06762787504291108, 0.059993143640726776, 0.059941770851173144, 0.045236463331048665, 0.05273972602739726, 0.029970885425586572]"
134,134,"[0.029746727859935408, 0.059544062606328683, 0.06700680272108843, 0.052354241033486314, 0.044727891156462585, 0.02963215258855586, 0.02242228639374894, 0.05238986222146624, 0.05987412825310427, 0.05986394557823129, 0.04427792915531335, 0.0447354992345637, 0.04487506374298827, 0.0371000680735194, 0.05968372725726917, 0.0374276964954066, 0.06726685918124682, 0.044727891156462585, 0.037263910158244005, 0.05979276371666384]"
135,135,"[0.044556962025316456, 0.06631792102598717, 0.01451231859601755, 0.029401824940858398, 0.05941931127616475, 0.044695564176083655, 0.06666666666666667, 0.06636271529888552, 0.029203241053342335, 0.05180560242996963, 0.07387417777028167, 0.0295308808639892, 0.06650911546252532, 0.04435823916343397, 0.022120905099628503, 0.05163685453931826, 0.03713706954760297, 0.007417397167902899, 0.04438818565400844, 0.051831841971973665]"
136,136,"[0.08058301222985424, 0.06605196982397318, 0.04422851398894287, 0.04409792085848424, 0.0587841232624351, 0.058803819735299044, 0.03668956274082761, 0.036683417085427134, 0.02931323283082077, 0.04398187006882659, 0.05149278765514928, 0.05879396984924623, 0.08075054447981236, 0.014732965009208104, 0.03676347154608024, 0.051273458445040214, 0.058803819735299044, 0.022099447513812154, 0.051415173337799366, 0.03654652137468566]"
137,137,"[0.05795170691090758, 0.05847076461769116, 0.04378225403695688, 0.05792276964047936, 0.05094905094905095, 0.08000665335994678, 0.07289066400399401, 0.05825565912117177, 0.043912175648702596, 0.07296351824087956, 0.0507910074937552, 0.04358675761104641, 0.03624272651704073, 0.04357950765136394, 0.021959740475794378, 0.05123087159015303, 0.08049226675536338, 0.043919480951588756, 0.09505576827035125, 0.04330446369087275]"
138,138,"[0.050808314087759814, 0.036210317460317464, 0.05070189925681255, 0.06504870397886743, 0.035991414891860654, 0.06527113894840943, 0.06524611826891312, 0.03620433129442883, 0.05811457817401354, 0.05798777465719478, 0.07967667436489607, 0.03632760898282695, 0.043442352163858604, 0.06535731968971778, 0.02888265390328437, 0.036009250082590025, 0.04328432182388898, 0.05799735624586914, 0.04360033030553262, 0.05811457817401354]"
