,X,collisions
93,93,"[0.0322754168908015, 0.04303388918773534, 0.0322754168908015, 0.010758472296933835, 0.02151694459386767, 0.02151694459386767, 0.02151694459386767, 0.064550833781603, 0.010758472296933835, 0.04303388918773534, 0.0322754168908015, 0.07530930607853685, 0.010758472296933835, 0.010758472296933835, 0.02151694459386767, 0.010752688172043012, 0.02151694459386767, 0.05379236148466918, 0.02151694459386767, 0.02151694459386767]"
94,94,"[0.031931878658861094, 0.04257583821181479, 0.021287919105907396, 0.031931878658861094, 0.04257583821181479, 0.0, 0.031931878658861094, 0.021287919105907396, 0.031931878658861094, 0.0, 0.031931878658861094, 0.0, 0.010643959552953698, 0.031931878658861094, 0.021287919105907396, 0.021287919105907396, 0.05321979776476849, 0.0, 0.021287919105907396, 0.021287919105907396]"
95,95,"[0.0315955766192733, 0.021063717746182202, 0.0315955766192733, 0.0315955766192733, 0.0315955766192733, 0.0315955766192733, 0.0526592943654555, 0.0315955766192733, 0.021063717746182202, 0.021063717746182202, 0.010531858873091101, 0.042127435492364404, 0.021063717746182202, 0.0, 0.0315955766192733, 0.042127435492364404, 0.021063717746182202, 0.010531858873091101, 0.021063717746182202, 0.010531858873091101]"
96,96,"[0.05211047420531527, 0.031266284523189164, 0.031266284523189164, 0.010422094841063054, 0.031266284523189164, 0.020844189682126108, 0.041688379364252216, 0.06253256904637833, 0.03125, 0.020844189682126108, 0.020844189682126108, 0.010422094841063054, 0.020844189682126108, 0.06253256904637833, 0.020844189682126108, 0.031266284523189164, 0.031266284523189164, 0.020844189682126108, 0.031266284523189164, 0.010422094841063054]"
97,97,"[0.041258380608561115, 0.030943785456420837, 0.030943785456420837, 0.020629190304280558, 0.041258380608561115, 0.062339000515198355, 0.010314595152140279, 0.010314595152140279, 0.010314595152140279, 0.0, 0.020629190304280558, 0.020629190304280558, 0.030943785456420837, 0.010314595152140279, 0.010314595152140279, 0.020629190304280558, 0.010314595152140279, 0.041258380608561115, 0.020629190304280558, 0.010314595152140279]"
98,98,"[0.030627871362940276, 0.05104645227156713, 0.030627871362940276, 0.02041858090862685, 0.030627871362940276, 0.010209290454313425, 0.010209290454313425, 0.02041858090862685, 0.05104645227156713, 0.02041858090862685, 0.030627871362940276, 0.02041858090862685, 0.02041858090862685, 0.05104645227156713, 0.010209290454313425, 0.030627871362940276, 0.02040816326530612, 0.02041858090862685, 0.030627871362940276, 0.02041858090862685]"
99,99,"[0.0404244567963618, 0.0404244567963618, 0.03031834259727135, 0.03031834259727135, 0.01010611419909045, 0.01010611419909045, 0.0202122283981809, 0.0, 0.01010611419909045, 0.0202122283981809, 0.03031834259727135, 0.010101010101010102, 0.03031834259727135, 0.0202122283981809, 0.01010611419909045, 0.0202122283981809, 0.03031834259727135, 0.01010611419909045, 0.01010611419909045, 0.0404244567963618]"
100,100,"[0.060030015007503754, 0.010005002501250625, 0.0400200100050025, 0.05002501250625312, 0.010005002501250625, 0.02001000500250125, 0.0400200100050025, 0.030015007503751877, 0.03, 0.02, 0.0400200100050025, 0.02001000500250125, 0.05002501250625312, 0.0400200100050025, 0.030015007503751877, 0.030015007503751877, 0.030015007503751877, 0.010005002501250625, 0.010005002501250625, 0.010005002501250625]"
101,101,"[0.01981178801386825, 0.029717682020802376, 0.04952947003467063, 0.0396235760277365, 0.06934125804853888, 0.029717682020802376, 0.01981178801386825, 0.009905894006934125, 0.04952947003467063, 0.01981178801386825, 0.01981178801386825, 0.029717682020802376, 0.01981178801386825, 0.029717682020802376, 0.0396235760277365, 0.0396235760277365, 0.01981178801386825, 0.04952947003467063, 0.029717682020802376, 0.01981178801386825]"
102,102,"[0.0392349190779794, 0.06866110838646396, 0.0196174595389897, 0.00980872976949485, 0.0196174595389897, 0.029426189308484552, 0.0392349190779794, 0.0196174595389897, 0.0196174595389897, 0.04904364884747425, 0.029426189308484552, 0.00980872976949485, 0.0, 0.029426189308484552, 0.04904364884747425, 0.0392349190779794, 0.00980872976949485, 0.0196174595389897, 0.0392349190779794, 0.0196174595389897]"
103,103,"[0.01942690626517727, 0.009713453132588635, 0.009713453132588635, 0.029140359397765905, 0.04856726566294318, 0.01942690626517727, 0.029140359397765905, 0.029140359397765905, 0.009713453132588635, 0.029140359397765905, 0.03885381253035454, 0.029140359397765905, 0.03885381253035454, 0.01942690626517727, 0.05828071879553181, 0.04856726566294318, 0.029140359397765905, 0.029140359397765905, 0.029140359397765905, 0.05828071879553181]"
104,104,"[0.02886002886002886, 0.0, 0.0481000481000481, 0.00962000962000962, 0.02886002886002886, 0.0481000481000481, 0.02886002886002886, 0.00962000962000962, 0.00962000962000962, 0.00962000962000962, 0.02886002886002886, 0.03848003848003848, 0.03848003848003848, 0.02886002886002886, 0.01924001924001924, 0.02886002886002886, 0.01924001924001924, 0.02886002886002886, 0.01924001924001924, 0.01924001924001924]"
105,105,"[0.028585040495474036, 0.04764173415912339, 0.028585040495474036, 0.028585040495474036, 0.028585040495474036, 0.0, 0.028585040495474036, 0.04764173415912339, 0.04764173415912339, 0.038113387327298714, 0.019056693663649357, 0.019056693663649357, 0.0, 0.019056693663649357, 0.019056693663649357, 0.019056693663649357, 0.04764173415912339, 0.019056693663649357, 0.04764173415912339, 0.028585040495474036]"
106,106,"[0.028315243039169418, 0.018867924528301886, 0.018876828692779613, 0.0, 0.018876828692779613, 0.028315243039169418, 0.018876828692779613, 0.037753657385559226, 0.009438414346389807, 0.028315243039169418, 0.04719207173194903, 0.009438414346389807, 0.0, 0.028315243039169418, 0.028315243039169418, 0.009438414346389807, 0.018876828692779613, 0.018876828692779613, 0.037753657385559226, 0.056630486078338836]"
107,107,"[0.028050490883590462, 0.009350163627863487, 0.018700327255726974, 0.04675081813931744, 0.0, 0.018700327255726974, 0.018700327255726974, 0.028050490883590462, 0.009350163627863487, 0.04675081813931744, 0.04675081813931744, 0.009350163627863487, 0.056100981767180924, 0.03740065451145395, 0.009350163627863487, 0.028050490883590462, 0.03740065451145395, 0.028050490883590462, 0.028050490883590462, 0.04675081813931744]"
108,108,"[0.04631773969430292, 0.06484483557202408, 0.018527095877721167, 0.018527095877721167, 0.02779064381658175, 0.0, 0.009263547938860583, 0.009263547938860583, 0.02779064381658175, 0.037054191755442334, 0.018527095877721167, 0.018527095877721167, 0.018527095877721167, 0.02779064381658175, 0.02779064381658175, 0.04631773969430292, 0.0, 0.037054191755442334, 0.04631773969430292, 0.02779064381658175]"
109,109,"[0.036714089031665904, 0.027535566773749427, 0.036714089031665904, 0.036714089031665904, 0.027535566773749427, 0.027535566773749427, 0.018357044515832952, 0.018357044515832952, 0.027535566773749427, 0.05507113354749885, 0.027535566773749427, 0.036714089031665904, 0.009178522257916476, 0.036714089031665904, 0.009178522257916476, 0.027535566773749427, 0.036714089031665904, 0.05507113354749885, 0.009174311926605505, 0.018357044515832952]"
110,110,"[0.054570259208731244, 0.027285129604365622, 0.009095043201455207, 0.018190086402910415, 0.054570259208731244, 0.027285129604365622, 0.009095043201455207, 0.054570259208731244, 0.009095043201455207, 0.027285129604365622, 0.04547521600727603, 0.027285129604365622, 0.009095043201455207, 0.08185538881309687, 0.018190086402910415, 0.03638017280582083, 0.0, 0.009095043201455207, 0.018190086402910415, 0.018190086402910415]"
111,111,"[0.03605227579990987, 0.009013068949977467, 0.04506534474988734, 0.04506534474988734, 0.027039206849932402, 0.027039206849932402, 0.03605227579990987, 0.03605227579990987, 0.018026137899954935, 0.018026137899954935, 0.027039206849932402, 0.018026137899954935, 0.027039206849932402, 0.03605227579990987, 0.018026137899954935, 0.054078413699864804, 0.027039206849932402, 0.018026137899954935, 0.018026137899954935, 0.04506534474988734]"
112,112,"[0.008932559178204555, 0.03573023671281822, 0.008932559178204555, 0.026797677534613668, 0.06252791424743188, 0.026797677534613668, 0.07146047342563644, 0.044662795891022775, 0.03573023671281822, 0.01786511835640911, 0.01786511835640911, 0.03573023671281822, 0.026797677534613668, 0.044662795891022775, 0.026797677534613668, 0.01786511835640911, 0.026797677534613668, 0.044662795891022775, 0.03573023671281822, 0.008932559178204555]"
113,113,"[0.02656042496679947, 0.02656042496679947, 0.0, 0.0, 0.04426737494466578, 0.008849557522123894, 0.035413899955732624, 0.02656042496679947, 0.035413899955732624, 0.035413899955732624, 0.035413899955732624, 0.04426737494466578, 0.02656042496679947, 0.017706949977866312, 0.02656042496679947, 0.0, 0.04426737494466578, 0.02656042496679947, 0.035413899955732624, 0.0619743249225321]"
114,114,"[0.02632733655111891, 0.008775778850372971, 0.02632733655111891, 0.035103115401491886, 0.06143045195261079, 0.035103115401491886, 0.05265467310223782, 0.008775778850372971, 0.03508771929824561, 0.06143045195261079, 0.008775778850372971, 0.02632733655111891, 0.02632733655111891, 0.017551557700745943, 0.0, 0.04387889425186485, 0.07020623080298377, 0.02632733655111891, 0.02632733655111891, 0.035103115401491886]"
115,115,"[0.04349717268377556, 0.02609830361026533, 0.0, 0.034797738147020446, 0.02609830361026533, 0.017398869073510223, 0.034797738147020446, 0.060896041757285774, 0.017398869073510223, 0.034797738147020446, 0.034797738147020446, 0.017398869073510223, 0.017398869073510223, 0.008699434536755112, 0.0, 0.05219660722053066, 0.04349717268377556, 0.04349717268377556, 0.04349717268377556, 0.034797738147020446]"
116,116,"[0.043122035360069, 0.017248814144027597, 0.0, 0.017248814144027597, 0.03449762828805519, 0.03449762828805519, 0.03449762828805519, 0.0517464424320828, 0.017248814144027597, 0.017241379310344827, 0.0258732212160414, 0.03449762828805519, 0.017248814144027597, 0.04310344827586207, 0.017248814144027597, 0.03449762828805519, 0.0258732212160414, 0.0, 0.017248814144027597, 0.043122035360069]"
117,117,"[0.025651988029072252, 0.04275331338178709, 0.034202650705429674, 0.025651988029072252, 0.034202650705429674, 0.025651988029072252, 0.025651988029072252, 0.05128205128205128, 0.04275331338178709, 0.017101325352714837, 0.04275331338178709, 0.025651988029072252, 0.025651988029072252, 0.025651988029072252, 0.04275331338178709, 0.008550662676357419, 0.034202650705429674, 0.04275331338178709, 0.025651988029072252, 0.051303976058144504]"
118,118,"[0.01695633743111488, 0.02543450614667232, 0.05086901229334464, 0.02543450614667232, 0.03391267486222976, 0.0847816871555744, 0.0, 0.00847816871555744, 0.02543450614667232, 0.02543450614667232, 0.0423908435777872, 0.05084745762711865, 0.02543450614667232, 0.02543450614667232, 0.02543450614667232, 0.03391267486222976, 0.01695633743111488, 0.02543450614667232, 0.01695633743111488, 0.03391267486222976]"
119,119,"[0.03362757461118117, 0.042034468263976464, 0.008406893652795292, 0.025220680958385876, 0.05044136191677175, 0.03362757461118117, 0.042034468263976464, 0.025220680958385876, 0.042034468263976464, 0.025220680958385876, 0.025220680958385876, 0.05044136191677175, 0.03362757461118117, 0.03362757461118117, 0.03362757461118117, 0.05044136191677175, 0.03362757461118117, 0.025220680958385876, 0.025220680958385876, 0.016813787305590584]"
120,120,"[0.03334722801167153, 0.008336807002917883, 0.016673614005835766, 0.041684035014589414, 0.041684035014589414, 0.041666666666666664, 0.041684035014589414, 0.03334722801167153, 0.05835764902042518, 0.041684035014589414, 0.016673614005835766, 0.008336807002917883, 0.041684035014589414, 0.03333333333333333, 0.0500208420175073, 0.016673614005835766, 0.03334722801167153, 0.041684035014589414, 0.02501042100875365, 0.025]"
121,121,"[0.024803637866887142, 0.024803637866887142, 0.03307151715584952, 0.01653575857792476, 0.03307151715584952, 0.03307151715584952, 0.00826787928896238, 0.024803637866887142, 0.03307151715584952, 0.024803637866887142, 0.024803637866887142, 0.024803637866887142, 0.03307151715584952, 0.06614303431169904, 0.03307151715584952, 0.01653575857792476, 0.03307151715584952, 0.024803637866887142, 0.024803637866887142, 0.00826787928896238]"
122,122,"[0.024600246002460024, 0.016400164001640016, 0.04100041000410004, 0.04100041000410004, 0.04100041000410004, 0.04100041000410004, 0.04100041000410004, 0.05740057400574006, 0.03280032800328003, 0.04100041000410004, 0.03280032800328003, 0.024600246002460024, 0.008200082000820008, 0.03280032800328003, 0.008200082000820008, 0.040983606557377046, 0.03280032800328003, 0.04920049200492005, 0.016400164001640016, 0.03280032800328003]"
123,123,"[0.048800325335502236, 0.024400162667751118, 0.040666937779585195, 0.024400162667751118, 0.040666937779585195, 0.008130081300813009, 0.048800325335502236, 0.008133387555917039, 0.032533550223668155, 0.008133387555917039, 0.024400162667751118, 0.016266775111834077, 0.040666937779585195, 0.040666937779585195, 0.032533550223668155, 0.032533550223668155, 0.040666937779585195, 0.048800325335502236, 0.008133387555917039, 0.06506710044733631]"
124,124,"[0.03227107704719645, 0.024203307785397338, 0.024203307785397338, 0.048406615570794675, 0.04033884630899556, 0.04033884630899556, 0.04033884630899556, 0.04033884630899556, 0.016135538523598225, 0.008067769261799113, 0.03227107704719645, 0.048406615570794675, 0.03227107704719645, 0.048406615570794675, 0.016135538523598225, 0.024203307785397338, 0.024203307785397338, 0.048406615570794675, 0.024203307785397338, 0.03227107704719645]"
125,125,"[0.024009603841536616, 0.03201280512204882, 0.024009603841536616, 0.032, 0.040016006402561026, 0.008003201280512205, 0.040016006402561026, 0.056022408963585436, 0.008003201280512205, 0.03201280512204882, 0.056022408963585436, 0.01600640256102441, 0.024009603841536616, 0.01600640256102441, 0.040016006402561026, 0.04801920768307323, 0.06402561024409764, 0.03201280512204882, 0.008003201280512205, 0.06402561024409764]"
126,126,"[0.031758634378721715, 0.07145692735212386, 0.055577610162763004, 0.04763795156808257, 0.031758634378721715, 0.023818975784041286, 0.03969829297340215, 0.007939658594680429, 0.023818975784041286, 0.03969829297340215, 0.031746031746031744, 0.06351726875744343, 0.03969829297340215, 0.023818975784041286, 0.023818975784041286, 0.03969829297340215, 0.04763795156808257, 0.04763795156808257, 0.023818975784041286, 0.023818975784041286]"
127,127,"[0.03938558487593541, 0.015754233950374164, 0.023631350925561245, 0.03150846790074833, 0.05513981882630957, 0.03150846790074833, 0.03938558487593541, 0.015754233950374164, 0.023631350925561245, 0.015754233950374164, 0.015754233950374164, 0.04726270185112249, 0.03150846790074833, 0.03150846790074833, 0.03150846790074833, 0.023631350925561245, 0.03150846790074833, 0.04726270185112249, 0.031496062992125984, 0.023631350925561245]"
128,128,"[0.03126221180148495, 0.05470887065259867, 0.05470887065259867, 0.04689331770222743, 0.023446658851113716, 0.05470887065259867, 0.05470887065259867, 0.023446658851113716, 0.05470887065259867, 0.023446658851113716, 0.039077764751856196, 0.04689331770222743, 0.04689331770222743, 0.0234375, 0.023446658851113716, 0.04689331770222743, 0.023446658851113716, 0.03126221180148495, 0.04689331770222743, 0.023446658851113716]"
129,129,"[0.031019775106630478, 0.015509887553315239, 0.023264831329972858, 0.038774718883288095, 0.054284606436603336, 0.038774718883288095, 0.015509887553315239, 0.038774718883288095, 0.046529662659945716, 0.038774718883288095, 0.038774718883288095, 0.015509887553315239, 0.038774718883288095, 0.0077549437766576195, 0.062039550213260956, 0.015509887553315239, 0.046529662659945716, 0.038774718883288095, 0.023255813953488372, 0.06979449398991858]"
130,130,"[0.0461716044632551, 0.06153846153846154, 0.053866871873797614, 0.038476337052712584, 0.06925740669488265, 0.038476337052712584, 0.038476337052712584, 0.038476337052712584, 0.06925740669488265, 0.02308580223162755, 0.02308580223162755, 0.053866871873797614, 0.0461716044632551, 0.02308580223162755, 0.0461716044632551, 0.038461538461538464, 0.030781069642170065, 0.0, 0.0461716044632551, 0.02308580223162755]"
131,131,"[0.038182512409316534, 0.06872852233676977, 0.022909507445589918, 0.015273004963726614, 0.030546009927453228, 0.030546009927453228, 0.030546009927453228, 0.030546009927453228, 0.015273004963726614, 0.045819014891179836, 0.022909507445589918, 0.053455517373043146, 0.022909507445589918, 0.053455517373043146, 0.015273004963726614, 0.061092019854906456, 0.022909507445589918, 0.007636502481863307, 0.038182512409316534, 0.030546009927453228]"
132,132,"[0.022735884804850323, 0.045471769609700646, 0.037893141341417205, 0.045471769609700646, 0.022735884804850323, 0.045471769609700646, 0.015157256536566882, 0.06820765441455097, 0.022735884804850323, 0.022735884804850323, 0.022735884804850323, 0.045471769609700646, 0.045471769609700646, 0.007578628268283441, 0.045471769609700646, 0.045471769609700646, 0.030314513073133764, 0.030314513073133764, 0.045471769609700646, 0.06062902614626753]"
133,133,"[0.03008649868371568, 0.05298759864712514, 0.03759398496240601, 0.022564874012786763, 0.037608123354644606, 0.01504324934185784, 0.03008649868371568, 0.03759398496240601, 0.04512974802557353, 0.05265137269650245, 0.03008649868371568, 0.01504324934185784, 0.06769462203836028, 0.03008649868371568, 0.037608123354644606, 0.022564874012786763, 0.03008649868371568, 0.037608123354644606, 0.03008649868371568, 0.07521624670928921]"
134,134,"[0.029861888764464353, 0.03732736095558044, 0.03732736095558044, 0.03732736095558044, 0.029861888764464353, 0.04479283314669653, 0.029861888764464353, 0.029861888764464353, 0.022396416573348264, 0.04479283314669653, 0.052258305337812616, 0.022396416573348264, 0.04479283314669653, 0.022396416573348264, 0.022396416573348264, 0.014930944382232176, 0.04479283314669653, 0.014930944382232176, 0.022396416573348264, 0.022396416573348264]"
135,135,"[0.05928121526491293, 0.05928121526491293, 0.051871063356798815, 0.037050759540570584, 0.0444609114486847, 0.0444609114486847, 0.05928121526491293, 0.06669136717302705, 0.051871063356798815, 0.05928121526491293, 0.0444609114486847, 0.0444609114486847, 0.051871063356798815, 0.08148148148148149, 0.014820303816228233, 0.029640607632456465, 0.06666666666666667, 0.037050759540570584, 0.037050759540570584, 0.014820303816228233]"
136,136,"[0.036778227289444645, 0.02942258183155572, 0.05148951820522251, 0.02206693637366679, 0.00735564545788893, 0.02942258183155572, 0.02206693637366679, 0.05148951820522251, 0.036778227289444645, 0.05148951820522251, 0.06620080912100036, 0.04413387274733358, 0.036778227289444645, 0.01471129091577786, 0.00735564545788893, 0.06620080912100036, 0.05884516366311144, 0.036778227289444645, 0.00735564545788893, 0.03676470588235294]"
137,137,"[0.02190580503833516, 0.02190580503833516, 0.04381161007667032, 0.029207740051113547, 0.04381161007667032, 0.03650967506389193, 0.058415480102227094, 0.014603870025556773, 0.029207740051113547, 0.014603870025556773, 0.029207740051113547, 0.04381161007667032, 0.04381161007667032, 0.014603870025556773, 0.02190580503833516, 0.02190580503833516, 0.014603870025556773, 0.014603870025556773, 0.029207740051113547, 0.07301935012778386]"
138,138,"[0.05799202609641174, 0.03624501631025734, 0.03624501631025734, 0.03624501631025734, 0.021747009786154403, 0.021747009786154403, 0.050743022834360274, 0.02899601304820587, 0.036231884057971016, 0.06524102935846321, 0.021747009786154403, 0.043478260869565216, 0.03624501631025734, 0.014498006524102935, 0.02899601304820587, 0.021747009786154403, 0.043494019572308806, 0.043494019572308806, 0.02899601304820587, 0.050743022834360274]"
139,139,"[0.04318100035984167, 0.02878733357322778, 0.02878733357322778, 0.04318100035984167, 0.035984166966534725, 0.02878733357322778, 0.01439366678661389, 0.05037783375314862, 0.05037783375314862, 0.07196833393306945, 0.035984166966534725, 0.021590500179920834, 0.02878733357322778, 0.035984166966534725, 0.04318100035984167, 0.04318100035984167, 0.07196833393306945, 0.04318100035984167, 0.035984166966534725, 0.007196833393306945]"
140,140,"[0.021436227224008574, 0.04287245444801715, 0.01429081814933905, 0.01429081814933905, 0.04287245444801715, 0.0571632725973562, 0.050017863522686674, 0.0285816362986781, 0.04287245444801715, 0.021436227224008574, 0.0285816362986781, 0.03572704537334762, 0.0571632725973562, 0.050017863522686674, 0.021436227224008574, 0.03572704537334762, 0.0285816362986781, 0.04287245444801715, 0.021436227224008574, 0.021436227224008574]"
141,141,"[0.014189428875487761, 0.04256828662646329, 0.04256828662646329, 0.0354735721887194, 0.0425531914893617, 0.04256828662646329, 0.0709471443774388, 0.06385242993969492, 0.06385242993969492, 0.021284143313231644, 0.028378857750975522, 0.0354735721887194, 0.04256828662646329, 0.049663001064207166, 0.021284143313231644, 0.021284143313231644, 0.0354735721887194, 0.049663001064207166, 0.06385242993969492, 0.056757715501951043]"
142,142,"[0.03522367030644593, 0.07042253521126761, 0.028178936245156744, 0.007044734061289186, 0.021134202183867558, 0.042268404367735116, 0.0493131384290243, 0.014089468122578372, 0.0493131384290243, 0.042268404367735116, 0.03522367030644593, 0.014089468122578372, 0.0493131384290243, 0.042268404367735116, 0.07749207467418105, 0.042268404367735116, 0.06340260655160268, 0.021134202183867558, 0.028178936245156744, 0.03522367030644593]"
